0x16000	88	「아, 아무것도 아니야…」@(쳇, 이 녀석한테 대들면 귀찮아진다. 어쩔 수 없지…)@「쳇, 마음대로 해라! …그럼 이만!」
0x16000	89	「기다려!」
0x16000	90	「또, 또 뭐가 있는 거야!?」
0x16000	91	「한 대 더 갖고 있잖아. 그것도 내놔!」
0x16000	92	「헉! 어, 어째서 두 대나 필요한 건데!?」
0x16000	93	「히, 히이이이이익~!@아, 알았어, 알았다고. 주면 되잖아, 주면!」
0x16000	94	「처음부터 순순히 내놓으면 될 것을」
0x16000	95	「제기랄~, 두고 보자~!」
0x16000	96	「키타로… 휴대폰 없었지? 자! 이거, 괜찮으면 써!」
0x16000	97	「어? 하, 하지만…」
0x16000	98	「사양하지 마. 쥐인간 때문에 늘 피해를 보고 있으니 위자료라고 생각하면 돼」
0x16000	99	「그, 그런가? 그럼…」
0x16000	100	 <요괴 휴대전화를 손에 넣었다>
0x16000	101	「후후후… 이걸로 우리 둘 커플 휴대폰이네!」
0x16000	102	「아, 맞다 고양이소녀. 나한테 무슨 볼일이 있었던 거 아니야?」
0x16000	103	「맞다 깜빡했네! 큰일이야! 아기울음영감이 괴한한테 습격당했대!」
0x16000	104	「뭐라고!?」
0x16000	105	「지금 아파트에서 모래뿌리기할멈이 치료하고 있어. 키타로도 가 봐!」
0x16000	106	「알았어! 서두르자!」
0x16000	1024	개발중
0x00000	16	능력
0x00000	17	장비 요괴
0x00000	18	무기/기술
0x00000	19	장비 아이템
0x00000	22	승리 조건
0x00000	23	패배 조건
0x00000	24	사운드
0x00000	25	음성
0x00000	26	진동
0x00000	27	전투 애니메이션
0x00000	28	칸 표시
0x00000	29	대화 건너뛰기
0x00000	30	화면 조정
0x00000	32	턴째
0x00000	33	높이
0x00000	36	경험치 
0x00000	37	 획득!
0x00000	38	, 
0x00000	39	레벨
0x00000	40	 달성!
0x00000	48	명중률
0x00000	49	반격 선택
0x00000	50	공격 개시
0x00000	51	회피
0x00000	52	방어
0x00000	53	영력
0x00000	57	스테레오
0x00000	58	모노럴
0x00000	59	있음
0x00000	60	없음
0x00000	61	이 대화를 건너뛰시겠습니까? 예/아니오
0x00000	64	전투 개시
0x00000	65	공격 선택
0x00000	66	회피
0x00000	67	방어
0x00000	68	애니메이션 있음
0x00000	69	애니메이션 없음
0x00000	72	조작 가능
0x00000	73	적극적으로
0x00000	74	효율적으로
0x00000	75	반격 안 함
0x00000	76	반드시 방어
0x00000	80	체력순
0x00000	81	영력순
0x00000	82	레벨순
0x00000	83	종류순
0x00000	84	속성순
0x00000	85	가나다순
0x00000	88	반격 행동을 직접 선택합니다.
0x00000	89	적의 공격으로 체력이 0이 될 수 있는 캐릭터 외에는 반격합니다. 0이 될 경우 회피나 방어를 합니다.
0x00000	90	자신보다 레벨이 높은 캐릭터에게만 반격합니다. 체력이 0이 될 경우에는 회피나 방어를 합니다.
0x00000	91	반격은 일절 하지 않고, 회피 확률이 있으면 회피하고 낮을 경우에는 방어합니다.
0x00000	92	반격은 일절 하지 않고 반드시 방어합니다.
0x00000	96	페이즈를 종료하시겠습니까?
0x00000	97	행동하지 않은 캐릭터가
0x00000	98	명 있습니다. 페이즈를 종료하시겠습니까?
0x00000	100	예|아니오
0x00000	104	페이즈 종료
0x00000	105	동료 목록
0x00000	106	반격 명령
0x00000	107	작전 목적
0x00000	108	요괴 휴대전화
0x00000	109	전체 지도
0x00000	110	설정
0x00000	111	기록
0x00000	112	중앙병원
0x00000	120	사운드의 스테레오/모노럴을 전환합니다.
0x00000	121	음성 재생 여부를 전환합니다.
0x00000	122	진동 기능 여부를 전환합니다.
0x00000	123	전투 애니메이션 여부를 전환합니다.
0x00000	124	맵의 칸 표시 여부를 전환합니다.
0x00000	125	대화 건너뛰기 여부를 전환합니다.
0x00000	126	화면의 명암을 조정할 수 있습니다.
0x00000	127	층
0x00000	129	요기
0x00000	130	체력
0x00000	131	영력
0x00000	132	방어
0x00000	133	이동
0x00000	134	명중
0x00000	135	회피
0x00000	136	경험치
0x00000	137	다음 LV
0x00000	146	다음 LV까지
0x00000	148	공격
0x00000	153	이 도구를 구입하시겠습니까?    예/아니오
0x00000	154	이 도구를 매각하시겠습니까?    예/아니오
0x00000	155	장착 중인 아이템은 매각할 수 없습니다.
0x00000	156	도구 장착|장비 요괴|도구 목록
0x00000	157	    미등록
0x00000	158	장착한 도구를 해제
0x00000	159	장착되어 있는 도구를 해제합니다.
0x00000	160	공격
0x00000	161	사거리
0x00000	162	공격력
0x00000	163	필요 요기
0x00000	164	소비 영력
0x00000	165	남은 탄수
0x00000	166	명중 보정
0x00000	167	반격 불가
0x00000	168	회피
0x00000	169	방어
0x00000	170	영력 충전
0x00000	171	보너스 금액
0x00000	172	인명구조 포인트 획득!
0x00000	173	획득 인명구조 포인트
0x00000	174	보너스 경험치
0x00000	175	누적 인명구조 포인트
0x00000	176	금액
0x00000	177	합계 금액
0x00000	178	남은 소지금
0x00000	180	치료할 요괴
0x00000	181	같은 계통의 아이템은 2개 이상 장착할 수 없습니다.
0x00000	182	기술이 없습니다.
0x00000	183	능력
0x00000	184	동료 목록
0x00000	185	출격 선택
0x00000	190	화면 명암 조정
0x00000	191	막간 화면
0x00000	192	기록
0x00000	193	능력
0x00000	194	도구
0x00000	195	설정
0x00000	196	요괴 컴퓨터
0x00000	197	요괴 휴대전화
0x00000	198	특전
0x00000	199	다음 이야기로
0x00000	200	현재 상태를 저장할 수 있습니다. 저장하면 그 상태에서 다시 시작할 수 있습니다.
0x00000	201	동료의 능력을 볼 수 있습니다.
0x00000	202	도구를 장착하거나 도구 목록을 확인할 수 있습니다.
0x00000	203	설정을 변경할 수 있습니다.
0x00000	205	인터넷으로 쇼핑이나 정보 수집을 할 수 있습니다.
0x00000	206	게임 음악을 듣거나 이미지를 볼 수 있습니다.
0x00000	207	다음 이야기로 진행합니다.
0x00000	208	게게게의 숲
0x00000	209	키타로의 집
0x00000	210	요괴 아파트
0x00000	211	무비 컬렉션
0x00000	212	요괴 오디오
0x00000	215	키타로의 집
0x00000	216	무비 컬렉션
0x00000	217	이벤트 컷 컬렉션
0x00000	218	요괴 오디오
0x00000	219	요괴 대도감
0x00000	220	요괴 컴퓨터
0x00000	221	요괴 아파트
0x00000	224	야마노테장
0x00000	225	히라노장
0x00000	226	카와베장
0x00000	227	스카이하이츠
0x00000	231	이벤트 컷 감상이나 요괴 컴퓨터를 통한 정보 수집 등을 할 수 있습니다.
0x00000	232	게임에서 만난 요괴들의 3D 모델 데이터를 자유롭게 감상할 수 있습니다.
0x00000	236	다시 도전한다|타이틀 화면으로
0x00000	244	    지금은 사용할 수 없습니다
0x00000	245	 장착할 수 있는 요괴가 없습니다
0x00000	246	    이 요괴로 하시겠습니까?
0x00000	247	   예/아니오
0x00000	248	장비 요괴 선택
0x00000	249	경험치
0x00000	250	다음 LV까지
0x00000	252	명중
0x00000	254	장비 요괴 해제
0x00000	256	이름
0x00000	257	종류
0x00000	258	개수
0x00000	259	도구
0x00000	260	 획득!
0x00000	262	 획득!
0x00000	263	 잃었다
0x00000	264	체력 회복
0x00000	265	영력 회복
0x00000	266	체력/영력 회복
0x00000	267	상태 회복
0x00000	268	공격 강화
0x00000	269	방어 강화
0x00000	270	명중 강화
0x00000	271	회피 강화
0x00000	272	사거리 증가
0x00000	273	이동 증가
0x00000	274	무기
0x00000	275	특수
0x00000	287	호실
0x00000	305	오프닝 ~게게게의 키타로~
0x00000	306	게게게의 숲으로 가는 괴이한 길
0x00000	307	발생! 전율의 괴기상
0x00000	308	검은 파도… 절해의 기가 성
0x00000	309	제호의 조소 - 후지산 기슭 치 성
0x00000	310	스태프 롤
0x00000	319	개발중
0x06000	0	우부메와 만년죽을 쓰러뜨린다
0x06000	1	고양이소녀를 막는다
0x06000	2	적 전멸
0x06000	3	누케쿠비를 쓰러뜨린다
0x06000	4	대나무너구리를 쓰러뜨린다
0x06000	5	무지나 격파
0x06000	6	큰머리 격파
0x06000	7	빼앗긴 생기 탈환
0x06000	8	백베어드 격파
0x06000	9	큰 돼지 격파
0x06000	10	고곤 격파
0x06000	11	늑대인간 격파
0x06000	12	부엘 격퇴
0x06000	13	스위치 작동
0x06000	14	오보로구루마 격퇴
0x06000	15	가샤도쿠로 격퇴
0x06000	16	누라리횬 격파
0x06000	17	진짜 박쥐고양이 격파
0x06000	18	치 격파
0x06000	19	보자이 격파
0x06000	20	드라큘라 격파
0x06000	21	기가 격파
0x06000	22	다이다라봇치 격파
0x06000	23	요괴수 격파
0x06000	24	진짜 백베어드 격파
0x06000	25	눗페라보 격파
0x06000	26	거대 눗페라보 격파
0x06000	27	거울사자 격파
0x06000	28	라그레시아 격파
0x06000	29	진짜 라그레시아 격파
0x06000	30	우귀 격파
0x06000	31	카리카 격파
0x06000	32	진짜 카리카 격파
0x06000	127	적 전멸
0x06000	128	키타로가 쓰러진다
0x06000	129	-키타로가 쓰러진다|-13턴째 적 행동까지 승리 조건을 달성하지 못한 경우
0x06000	130	고양이소녀가 쓰러진다
0x06000	131	-키타로가 쓰러진다|-악마 소환 발생
0x06000	132	키타로가 쓰러진다|또는 전투 가능 캐릭터 전멸
0x06000	133	-키타로가 쓰러진다|-10턴째 적 행동까지 승리 조건을 달성하지 못한 경우
0x06000	134	키타로가 쓰러진다|또는 적이 집에 인접한 경우
0x06000	135	-고양이소녀가 쓰러진다|-적이 키타로의 뼈 또는 눈알아버지에 인접한 경우
0x06000	136	-키타로가 쓰러진다|-7턴째 아군 행동까지 승리 조건을 달성하지 못한 경우
0x06000	137	-키타로가 쓰러진다|-8턴째 아군 행동까지 승리 조건을 달성하지 못한 경우
0x06000	138	-키타로가 쓰러진다|-9턴째 아군 행동까지 승리 조건을 달성하지 못한 경우
0x06000	139	-키타로가 쓰러진다|-10턴째 아군 행동까지 승리 조건을 달성하지 못한 경우
0x06000	140	-키타로가 쓰러진다|-11턴째 아군 행동까지 승리 조건을 달성하지 못한 경우
0x06000	141	-키타로가 쓰러진다|-12턴째 아군 행동까지 승리 조건을 달성하지 못한 경우
0x06000	142	-키타로가 쓰러진다|-13턴째 아군 행동까지 승리 조건을 달성하지 못한 경우
0x06000	143	-키타로가 쓰러진다|-14턴째 아군 행동까지 승리 조건을 달성하지 못한 경우
0x06000	144	-키타로가 쓰러진다|-15턴째 아군 행동까지 승리 조건을 달성하지 못한 경우
0x06000	145	-키타로가 쓰러진다|-16턴째 아군 행동까지 승리 조건을 달성하지 못한 경우
0x06000	146	-키타로가 쓰러진다|-아군 유닛이 두 명 이하가 된다
0x06000	147	-키타로가 쓰러진다|-11턴째 아군 행동까지 승리 조건을 달성하지 못한 경우
0x06000	255	키타로가 쓰러진다
0x06000	256	　게게게의 숲
0x06000	257	　　　마을
0x06000	258	　게게게의 숲
0x06000	259	　　도쿄
0x06000	260	　　도쿄
0x06000	261	　　도쿄
0x06000	262	　　도쿄
0x06000	263	　　고찰
0x06000	264	　게게게의 숲
0x06000	265	　　은신처
0x06000	266	　게게게의 숲
0x06000	267	무지나 잠복처
0x06000	268	　　고찰
0x06000	269	　무지나 잠복처
0x06000	270	　　고찰
0x06000	271	　　　숲
0x06000	272	　　은신처
0x06000	273	　후지산 기슭
0x06000	274	무지나 잠복처
0x06000	275	　　산골 마을
0x06000	276	　　　숲
0x06000	277	　　상공
0x06000	278	　　상공
0x06000	279	　　한국
0x06000	280	　후지산 기슭
0x06000	281	　　아키요시 동굴
0x06000	282	　　산골 마을
0x06000	283	　　아키요시 동굴
0x06000	284	　　한국
0x06000	285	　　아키요시 동굴
0x06000	286	　게게게의 숲
0x06000	287	　　상공
0x06000	288	　게게게의 숲
0x06000	289	　　해상
0x06000	290	　　해저
0x06000	291	　　해안
0x06000	292	　　동굴
0x06000	293	　수상한 숲
0x06000	294	　　　숲
0x06000	295	　수상한 숲
0x06000	296	　바닷가 마을
0x06000	297	　　해상
0x06000	298	　　해상
0x06000	299	　　　마을
0x06000	300	　바닷가 마을
0x06000	301	　　해상
0x06000	302	　　　숲
0x06000	303	　　동굴
0x06000	304	　　　숲
0x06000	305	　　　숲
0x06000	306	　　　숲
0x06000	307	　　동굴
0x06000	308	　　　마을
0x06000	309	　　해상
0x06000	310	　　해상
0x06000	311	　　해상
0x06000	312	　　동굴
0x06000	313	　　교토
0x06000	314	　　　숲
0x06000	315	　　교토
0x06000	316	　　치치지마
0x06000	317	　　하하지마
0x06000	318	　게게게의 숲
0x06000	319	　　도쿄
0x06000	320	후지산 기슭 치 성
0x06000	321	후지산 기슭 치 성
0x06000	322	　기가 성
0x06000	323	　기가 성
0x06000	324	　게게게의 숲
0x06000	325	　　오소레잔
0x06000	326	　　오소레잔
0x06000	327	　　　숲
0x06000	328	　　　해상
0x06000	329	　　치치지마
0x06000	330	　　해상
0x06000	331	　　치치지마
0x05000	0	구역 밖
0x05000	1	침입 불가
0x05000	2	침입 불가
0x05000	3	흙
0x05000	4	풀
0x05000	5	자갈
0x05000	6	늪
0x05000	7	연못
0x05000	8	강
0x05000	9	바다
0x05000	10	얼음
0x05000	11	바위
0x05000	12	나무
0x05000	13	절벽
0x05000	14	길
0x05000	15	콘크리트
0x05000	16	건축 자재
0x05000	17	바닥
0x05000	18	벽
0x05000	19	벽
0x05000	20	밭
0x05000	21	논
0x05000	22	체내
0x05000	23	집
0x05000	24	사당
0x05000	25	울타리
0x05000	26	묘석
0x05000	27	석등
0x05000	28	오륜탑
0x05000	29	지장보살
0x05000	30	우물
0x05000	31	문
0x05000	32	석상
0x05000	33	통
0x05000	34	구멍
0x05000	35	항아리
0x05000	36	피의 강
0x05000	37	피의 연못
0x05000	38	석화한 나무
0x05000	39	석화한 요괴
0x05000	40	기둥
0x05000	41	불꽃
0x05000	42	감옥
0x05000	43	난간
0x05000	44	암반
0x05000	45	하늘
0x05000	46	스위치
0x05000	47	쌍안경
0x05000	48	다리
0x05000	49	낡은 다리
0x05000	50	고드름
0x05000	51	창틀
0x05000	52	톱니바퀴
0x05000	53	컴퓨터
0x05000	54	컴퓨터
0x05000	55	영기 회복 장치
0x05000	56	난간
0x05000	57	잔해
0x05000	58	계단
0x05000	59	종유석
0x05000	60	우리
0x05000	61	우리
0x05000	62	바위 바닥
0x05000	63	석화한 풀
0x05000	64	집
0x05000	65	집
0x05000	66	집
0x05000	67	집
0x05000	68	집
0x05000	69	집
0x05000	70	키타로의 집
0x05000	71	폐허
0x05000	72	감옥
0x05000	73	기둥
0x05000	74	옥좌
0x05000	75	회복 장치
0x05000	76	불꽃
0x05000	77	약액
0x05000	78	체액
0x05000	79	용수
0x05000	80	돌무덤
0x05000	81	마석
0x05000	82	마법진
0x05000	83	나무 상자
0x05000	84	나무통
0x05000	85	구멍
0x05000	86	화톳불
0x05000	87	뇌
0x05000	88	선반
0x05000	89	문
0x05000	90	책상
0x05000	91	봉인석
0x05000	92	독약
0x05000	93	천리안 약
0x05000	94	수수께끼의 점액
0x05000	95	회복약
0x05000	96	약품 병
0x05000	97	마법의 항아리
0x05000	98	뗏목
0x05000	99	분화구
0x05000	100	돌출부
0x05000	101	얼음 덩어리
0x05000	102	장작
0x05000	103	조개껍데기
0x05000	104	돌계단
0x05000	105	불탄 자리
0x05000	106	전봇대
0x05000	107	철골
0x05000	108	돌
0x05000	109	전자 장벽
0x05000	110	공중
0x05000	111	영혼의 상자
0x05000	112	거름 구덩이
0x05000	113	울타리
0x05000	114	오두막
0x05000	115	펌프
0x05000	116	바닥
0x05000	117	다리
0x05000	118	키타로의 뼈
0x05000	119	소화액
0x05000	120	잔해
0x05000	121	마법진
0x05000	122	흙
0x05000	123	마법진
0x05000	127	기타
0x05000	128	방[    ]%  명[    ]%
0x05000	256	방어
0x05000	257	명중
0x05000	260	높이
0x05000	273	체력 회복
0x05800	1	요괴 안테나
0x02000	0	더미
0x02000	1	머리카락 침
0x02000	2	리모컨 게타
0x02000	3	키타로 빙의
0x02000	4	조끼
0x02000	5	열기
0x02000	6	손가락 총
0x02000	7	리모컨 손
0x02000	8	위액
0x02000	9	까마귀 협공
0x02000	10	체내 전기 방전
0x02000	11	부자 합체 공격
0x02000	12	따귀
0x02000	13	다리걸기
0x02000	14	입냄새
0x02000	15	방귀
0x02000	16	최후의 방귀
0x02000	17	따귀
0x02000	18	왕복 따귀
0x02000	19	모래
0x02000	20	모래폭풍
0x02000	21	모래북 항아리
0x02000	22	석화
0x02000	23	박치기
0x02000	24	석화 낙하
0x02000	25	딸꾹질 옮기기
0x02000	26	발톱
0x02000	27	물어뜯기
0x02000	28	마구 할퀴기
0x02000	29	조르기
0x02000	30	찌르기
0x02000	31	무명천 베기
0x02000	32	발라 가두기
0x02000	33	쓰러뜨리기
0x02000	34	분수
0x02000	35	소용돌이
0x02000	36	몸통 박치기
0x02000	37	할퀴기
0x02000	38	드릴 공격A
0x02000	39	드릴 공격
0x02000	40	몸통 박치기
0x02000	41	분신 공격
0x02000	42	화염
0x02000	43	몸통 박치기
0x02000	44	눈속임
0x02000	45	광선
0x02000	46	다리걸기
0x02000	47	회전 공격
0x02000	48	최면 공격
0x02000	49	열선 공격
0x02000	50	따귀
0x02000	51	다리걸기
0x02000	52	열기
0x02000	53	열풍
0x02000	54	건조
0x02000	55	몸통 박치기
0x02000	56	화염
0x02000	57	탄소화 광선
0x02000	58	몸통 박치기
0x02000	59	물어뜯기
0x02000	60	발톱
0x02000	61	폭주
0x02000	62	몸통 박치기
0x02000	63	발차기
0x02000	64	낙하 공격
0x02000	65	통
0x02000	66	삿갓 던지기
0x02000	67	화염
0x02000	68	몸통 박치기
0x02000	69	삼키기
0x02000	70	날려버리기
0x02000	71	물창
0x02000	72	따귀
0x02000	73	다리걸기
0x02000	74	화염
0x02000	75	작열지옥
0x02000	76	따귀
0x02000	77	조르기
0x02000	78	뼈 날리기
0x02000	79	다리걸기
0x02000	80	물어뜯기
0x02000	81	뼈 날리기
0x02000	82	휘감기
0x02000	83	몸통 박치기
0x02000	84	돌풍
0x02000	85	물어뜯기
0x02000	86	화염
0x02000	87	생기 빨기
0x02000	88	대화염
0x02000	89	물어뜯기
0x02000	90	다리걸기
0x02000	91	안광
0x02000	92	똥
0x02000	93	독니
0x02000	94	휘감기
0x02000	95	몸통 박치기
0x02000	96	따귀
0x02000	97	물어뜯기
0x02000	98	독니 공격
0x02000	99	따귀
0x02000	100	물어뜯기
0x02000	101	화염
0x02000	102	따귀
0x02000	103	물어뜯기
0x02000	104	물살
0x02000	105	따귀
0x02000	106	물어뜯기
0x02000	107	회오리
0x02000	108	따귀
0x02000	109	물어뜯기
0x02000	110	강철탄
0x02000	111	조르기
0x02000	112	조릿대 채찍
0x02000	113	생기 흡수
0x02000	114	생기 흡수
0x02000	115	다리걸기
0x02000	116	조릿대 후려치기
0x02000	117	흡혈
0x02000	118	조릿대 권총
0x02000	119	빨아들이기
0x02000	120	따귀
0x02000	121	다리걸기
0x02000	122	몸통 박치기
0x02000	123	후려치기
0x02000	124	물어뜯기
0x02000	125	박치기
0x02000	126	몸통 박치기
0x02000	127	박치기
0x02000	128	환영
0x02000	129	따귀
0x02000	130	다리걸기
0x02000	131	물어뜯기
0x02000	132	광희난무
0x02000	133	몸통 박치기
0x02000	134	안광
0x02000	135	광선
0x02000	136	몸통 박치기
